Anoalb|LOC118467581	XP_035794123.1	100	LOC118467581	zinc transporter ZIP1-like
Anogam|LOC3291263	XP_564319.2	100	Haspin	haspin
Anofun|LOC125770610	XP_049296381.1	100	LOC125770610	protein LTO1 homolog
Anogam|LOC1270624	XP_040166935.1	100	Tcs6	Threonyl-carbamoyl synthesis 6
Anoara|LOC120900754	XP_040164117.1	100	LOC120900754	CD151 antigen-like
Anoalb|LOC118467780	XP_035794513.1	100	LOC118467780	serine/threonine-protein kinase meng-po-like
Anogam|LOC133393130	XP_040233446.2	100	LOC120956135	uncharacterized LOC120956135
Anoalb|LOC118463706	XP_035786393.1	100	LOC118463706	uncharacterized LOC118463706
Anoalb|LOC118463568	XP_035786101.1	100	LOC118463568	tyrosine-protein phosphatase non-receptor type 23-like
Anoalb|LOC118465875	XP_035790405.1	100	LOC118465875	uncharacterized LOC118465875
Anofun|LOC125767760	XP_049290600.1	100	LOC125767760	probable ATP-dependent RNA helicase DDX10
Anogam|LOC133392162	XP_040155451.1	100	LOC120895840	uncharacterized LOC120895840
Anogam|LOC5667168	XP_001689102.1	100	ox	ubiquinol-cytochrome C reductase complex subunit oxen
Anoalb|LOC118466374	XP_035791492.1	100	mRpL18	mitochondrial ribosomal protein L18
Anogam|LOC1278455	XP_035912583.1	100	Rap2l	Ras-associated protein 2-like
Anogam|LOC1275381	XP_049462469.1	100	Fpgs1	Folylpolyglutamate synthase 1
Anoalb|LOC118464504	XP_035787832.1	100	LOC118464504	hormone receptor 4-like
Anogam|LOC1275845	XP_040219912.1	100	Hil	peptidase hillarin
Anogam|LOC5667174	XP_001688522.2	100	Pldn	biogenesis of lysosomal organelles complex 1 subunit pallidin
Anoste|protein5038	XP_035905765.1	100	LOC118509354	ubiquitin-conjugating enzyme E2 N
Anoara|LOC120896922	XP_040157380.1	100	LOC120896922	uncharacterized LOC120896922
Anoalb|LOC118464148	XP_035787149.1	100	LOC118464148	uncharacterized LOC118464148
Anogam|LOC3290027	XP_556350.4	100	LOC3290027	chymotrypsin
Anoalb|LOC118464631	XP_035787970.1	100	LOC118464631	brachyurin-like
Anogam|LOC1276602	XP_040155569.1	100	kud	oligosaccharyltransferase subunit 5 kud
Anoste|protein5505	XP_035906701.1	100	LOC118509719	vitellogenin-3-like
Anogam|LOC1276242	XP_061505457.1	100	Rpn10	regulatory particle non-ATPase 10
Anogam|LOC1276246	XP_035788103.1	100	Roc2	Regulator of cullins 2
Anogam|LOC3289999	XP_040223757.2	100	LOC120950077	uncharacterized LOC120950077
Anoalb|LOC118465488	XP_035789684.1	100	LOC118465488	cuticle protein CP14.6-like
Anoalb|LOC118464401	XP_035787649.1	100	Coq9	ubiquinone biosynthesis protein COQ9, mitochondrial
Anogam|LOC11175833	XP_003435720.1	100	LOC11175833	protein NCBP2AS2 homolog
Anogam|LOC1270397	XP_309077.4	100	LOC1270397	growth/differentiation factor 8
Anofun|LOC125769746	XP_049294524.1	100	LOC125769746	uncharacterized LOC125769746
Anofun|LOC125772196	XP_049299614.1	100	LOC125772196	uncharacterized LOC125772196
Anoalb|LOC118465786	XP_035790213.1	100	RabX5	RAS oncogene family member RabX5
Anoalb|LOC118463500	XP_035785992.1	100	LOC118463500	uncharacterized LOC118463500
Anoalb|LOC118463495	XP_035785984.1	100	Deaf1	deformed epidermal autoregulatory factor 1
Anogam|LOC1270079	XP_061504532.1	100	Sans	SAM_USH1G_HARP domain-containing protein Sans
Anofun|LOC125767913	XP_049290838.1	100	Vps20	vacuolar protein sorting 20
Anofun|LOC125769844	XP_049294725.1	100	LOC125769844	uncharacterized LOC125769844
Anoste|protein6069	XP_035912395.1	91.4	LOC118512282	uncharacterized LOC118512282
Anofun|LOC125770484	XP_049296130.1	100	LOC125770484	antigen 5 like allergen Cul n 1-like
Anoalb|LOC118462704	XP_035784536.1	100	LOC118462704	uncharacterized LOC118462704
Anofun|LOC125772187	XP_049299601.1	100	LOC125772187	uncharacterized LOC125772187
Anofun|LOC125770118	XP_049295383.1	100	LOC125770118	uncharacterized LOC125770118
Anogam|LOC133391247	XP_035792678.1	100	LOC118466915	uncharacterized LOC118466915
Anoste|protein4421	XP_035913980.1	100	LOC118512929	uncharacterized LOC118512929
Anofun|LOC125766939	XP_049288994.1	100	LOC125766939	odorant receptor 63a-like
Anofun|LOC125772326	XP_049299856.1	100	LOC125772326	uncharacterized LOC125772326
Anofun|LOC125770804	XP_049296755.1	100	mRpL48	mitochondrial ribosomal protein L48
Anoalb|LOC118465708	XP_035790031.1	100	LOC118465708	basic-leucine zipper transcription factor B-like
Anofun|LOC125772189	XP_049299605.1	100	LOC125772189	uncharacterized LOC125772189
Anoalb|LOC118465106	XP_035788942.1	100	LOC118465106	mitochondrial folate transporter/carrier-like
Anoalb|LOC118467109	XP_035793062.1	100	IntS14	integrator complex subunit 14
Anoalb|LOC118462994	XP_035785113.1	100	LOC118462994	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
Anoalb|LOC118463011	XP_035785137.1	100	Ack-like	activated Cdc42 kinase-like
Anoalb|LOC118463003	XP_035785126.1	100	LOC118463003	uncharacterized LOC118463003
Anoalb|LOC118462981	XP_035785070.1	100	LOC118462981	mucolipin-3-like
Anoalb|LOC118467317	XP_035793548.1	100	LOC118467317	brachyurin-like
Anoara|LOC120895200	XP_040154252.1	100	Pstk	Phosphoseryl tRNA kinase
Anogam|LOC5667195	XP_001688117.2	100	LOC5667195	RNA polymerase II-associated protein 3
Anogam|LOC1276956	XP_316370.5	100	LOC1276956	uncharacterized LOC1276956
Anoste|protein5074	XP_035905813.1	100	LOC118509379	focadhesin-like
Anofun|LOC125767587	XP_049290272.1	100	LOC125767587	jupiter microtubule associated homolog 1
Anogam|LOC1276208	XP_001688674.2	100	LOC1276208	WD repeat-containing protein 89
Anoara|LOC120908588	XP_040175701.1	100	Taf11	TATA-box binding protein associated factor 11
Anogam|LOC1269785	XP_040159010.1	100	Polr3K	RNA polymerase III subunit K
Anogam|LOC3289965	XP_556066.2	100	LOC3289965	uncharacterized LOC3289965
Anogam|LOC1276109	XP_001688658.2	100	LOC1276109	small integral membrane protein 13
Anogam|LOC133391447	XP_040168199.1	100	B9d2	B9 domain-containing protein 2
Anogam|LOC1276434	XP_035914528.1	100	LOC118513175	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 4
Anoste|protein4370	XP_035913879.1	100	LOC118512885	uncharacterized LOC118512885
Anogam|LOC4576742	XP_061508552.1	100	Ctu2	Cytosolic thiouridylase subunit 2
Anoalb|LOC118464092	XP_035787050.1	100	ghi	ghiberti
Anogam|LOC3290232	XP_061501519.1	100	LOC3290232	uncharacterized LOC3290232
Anoalb|LOC118466653	XP_035792133.1	100	LOC118466653	uncharacterized LOC118466653
Anoste|protein9766	XP_035916200.1	100	LOC118513934	uncharacterized LOC118513934
Anoara|LOC120904731	XP_040170913.1	100	LOC120904731	zinc finger protein 679-like
Anogam|LOC1278192	XP_061509351.1	100	LOC1278192	uncharacterized LOC1278192
Anoste|protein9856	XP_035916284.1	100	LOC118513967	regucalcin-like
Anoste|protein9986	XP_035916491.1	100	LOC118514072	uncharacterized LOC118514072
Anoara|LOC120905003	XP_040171549.1	100	LOC120905003	probable RNA methyltransferase CG11342
Anofun|LOC125762786	XP_049281229.1	100	LOC125762786	uncharacterized LOC125762786
Anofun|LOC125762788	XP_049281233.1	100	LOC125762788	uncharacterized LOC125762788
Anoara|LOC120901672	XP_040165740.1	100	LOC120901672	uncharacterized LOC120901672
Anoara|LOC120900284	XP_040163010.1	100	LOC120900284	histone H3-like centromeric protein A
Anoste|protein9428	XP_035915738.1	100	LOC118513712	uncharacterized LOC118513712
Anoste|protein9436	XP_035915733.1	98.9	LOC118513707	uncharacterized LOC118513707
Anofun|LOC125762198	XP_049280003.1	100	LOC125762198	uncharacterized LOC125762198
Anogam|LOC133393991	XP_061517933.1	100	LOC133393991	uncharacterized LOC133393991
Anogam|LOC133393990	XP_061517929.1	100	LOC133393990	uncharacterized LOC133393990
Anogam|LOC1277711	XP_061514241.1	100	LOC1277711	EGFR adapter protein
Anoste|protein9158	XP_050072294.1	75.2	LOC126560377	vascular endothelial growth factor receptor 1-like
Anoste|protein9030	XP_035917585.1	100	kon	chondroitin sulfate proteoglycan 4-like protein
Anofun|LOC125763953	XP_049283653.1	100	LOC125763953	zinc finger protein ZFP2-like
Anoste|protein7943	XP_035910924.1	100	LOC118511673	hepatitis A virus cellular receptor 1-like
Anoste|protein8235	XP_035912823.1	100	LOC118512459	uncharacterized LOC118512459
Anoste|protein8149	XP_035907492.1	100	Bap55	Brahma associated protein 55kD
Anofun|LOC125766322	XP_049288123.1	100	LOC125766322	protein cup-like
Anofun|LOC125766345	XP_049288163.1	100	DIP-kappa	Dpr-interacting protein kappa
Anofun|LOC125763009	XP_049281655.1	100	LOC125763009	uncharacterized LOC125763009
Anoste|protein7592	XP_035915289.1	100	LOC118513526	uncharacterized LOC118513526
Anogam|LOC133394053	XP_061518405.1	100	LOC133394053	uncharacterized LOC133394053
Anogam|LOC133393690	XP_061515654.1	100	LOC133393690	ESX-1 secretion-associated protein EspI-like
Anofun|LOC125764527	XP_049284837.1	100	LOC125764527	uncharacterized LOC125764527
Anofun|LOC125764482	XP_049284749.1	100	LOC125764482	ATP-binding cassette sub-family G member 1-like
Anoara|LOC120901908	XP_040166203.1	100	LOC120901908	uncharacterized LOC120901908
Anogam|LOC1279984	XP_319776.4	100	LOC1279984	protein Cep78 homolog
Anogam|LOC1280007	XP_319801.5	100	LOC1280007	chitotriosidase-1
Anofun|LOC125763938	XP_049283633.1	100	LOC125763938	uncharacterized LOC125763938
Anogam|LOC4578092	XP_001238248.2	100	Dsk	Drosulfakinin
Anoste|protein8938	XP_035909108.1	100	LOC118510867	uncharacterized LOC118510867
Anogam|LOC133392826	XP_061510640.1	100	LOC133392826	uncharacterized LOC133392826
Anogam|LOC4578202	XP_061510632.1	100	LOC4578202	uncharacterized LOC4578202
Anogam|LOC133392825	XP_061510634.1	100	LOC133392825	uncharacterized LOC133392825
Anogam|LOC133393254	XP_061513211.1	100	LOC133393254	uncharacterized LOC133393254
Anogam|LOC1271394	XP_061516449.1	100	LOC1271394	ras-interacting protein RIP3
Anogam|LOC1271366	XP_040233935.2	100	Nmnat	nicotinamide mononucleotide adenylyltransferase
Anofun|LOC125766611	XP_049288761.1	100	LOC125766611	uncharacterized LOC125766611
Anoste|protein7927	XP_035910876.1	100	LOC118511649	glyoxylate reductase/hydroxypyruvate reductase-like
Anoste|protein7878	XP_035910843.1	100	LOC118511637	glycine-rich RNA-binding protein blt801-like
Anoara|LOC120899755	XP_040161879.1	100	LOC120899755	uncharacterized LOC120899755
Anogam|LOC1279251	XP_041776355.1	100	LOC121595939	caspase-like
Anofun|LOC125763655	XP_041775954.1	67.9	LOC121595794	pupal cuticle protein 36a-like
Anoste|protein6764	XP_035914583.1	100	LOC118513198	microsomal glutathione S-transferase 1-like
Anofun|LOC125762678	XP_049281015.1	100	dpy	fibrillin-like protein dumpy
Anoste|protein6647	XP_035908450.1	100	LOC118510568	uncharacterized LOC118510568
Anoara|LOC120904215	XP_040169972.1	100	LOC120904215	liprin-alpha-2-like
Anofun|LOC125762646	XP_049280945.1	100	LOC125762646	larval cuticle protein A2B-like
Anoste|protein6496	XP_035909716.1	97.9	LOC118511103	uncharacterized LOC118511103
Anogam|LOC3292129	XP_554046.4	100	LOC3292129	protein rigor mortis
Anogam|LOC1279572	XP_061510908.1	100	ATPCL	ATP-citrate synthase
Anogam|LOC1279579	XP_319331.4	100	LOC1279579	uncharacterized LOC1279579
Anoara|LOC120899692	XP_040161737.1	100	papi	tudor and KH domain containing protein papi
Anofun|LOC125766646	XP_049288828.1	100	LOC125766646	uncharacterized LOC125766646
Anoste|protein6433	XP_035909566.1	99.6	LOC118511066	U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1-like
Anoste|protein6415	XP_035909542.1	100	LOC118511050	uncharacterized LOC118511050
Anoste|protein6351	XP_035909404.1	95.4	LOC118510997	2,5-diketo-D-gluconic acid reductase B-like
Anoara|LOC120901605	XP_040165611.1	100	LOC120901605	uncharacterized LOC120901605
Anogam|LOC1272639	XP_040234796.1	100	LOC120956979	general odorant-binding protein 99b-like
Anoara|LOC120903692	XP_040169204.1	100	Ir8a	Ionotropic receptor 8a
Anofun|LOC125771745	XP_049298650.1	100	LOC125771745	probable chitinase 10
Anogam|LOC133393475	XP_061514607.1	100	LOC133393475	pneumococcal serine-rich repeat protein-like
Anoste|protein12458	XP_035898561.1	100	LOC118506037	microfibril-associated glycoprotein 4
Anofun|LOC125772406	XP_049300066.1	100	LOC125772406	zinc metalloproteinase nas-14-like
Anofun|LOC125771664	XP_049298453.1	100	LOC125771664	uncharacterized LOC125771664
Anoste|protein10476	XP_035895664.1	100	LOC118504794	uncharacterized LOC118504794
Anofun|LOC125769030	XP_049293385.1	100	LOC125769030	nephrin-like
Anoste|protein10846	XP_035901822.1	100	LOC118507444	uncharacterized LOC118507444
Anogam|LOC1270784	XP_061513315.1	100	LOC1270784	homeobox protein unc-4
Anoara|LOC120900964	XP_040164538.1	100	hiw	MYC binding protein highwire
Anofun|LOC125770230	XP_049295584.1	100	LOC125770230	uncharacterized LOC125770230
Anoste|protein10643	XP_035903686.1	100	LOC118508213	alkaline phosphatase, tissue-nonspecific isozyme-like
Anogam|LOC133393304	XP_061513734.1	100	LOC133393304	uncharacterized LOC133393304
Anoste|protein11531	XP_035894250.1	100	LOC118504186	oocyte zinc finger protein XlCOF15-like
Anofun|LOC125768757	XP_049292783.1	100	pns	DENN domain containing pinstripe
Anofun|LOC125770871	XP_049296867.1	100	LOC125770871	phospholipase B1, membrane-associated-like
Anofun|LOC125767408	XP_049289914.1	100	LOC125767408	uncharacterized LOC125767408
Anogam|LOC133392882	XP_061511244.1	100	LOC133392882	pancreatic lipase-related protein 2-like
Anoste|protein12395	XP_035898448.1	100	fat-spondin	extracellular matrix protein f-spondin
Anogam|LOC5668053	XP_040162627.1	100	LOC120900104	uncharacterized LOC120900104
Anoara|LOC120904875	XP_040171260.1	100	LOC120904875	lipase maturation factor 2-like
Anofun|LOC125771631	XP_049298392.1	100	LOC125771631	uncharacterized LOC125771631
Anoara|LOC120900076	XP_040162565.1	100	LOC120900076	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase-like
Anoste|protein11214	XP_041781905.1	61.9	LOC121598732	serine/threonine-protein kinase par-1-like
Anoste|protein11264	XP_035893824.1	100	LOC118503985	hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like
Anogam|LOC133394055	XP_040164101.1	100	LOC120900744	carbohydrate sulfotransferase 13-like
Anogam|LOC133392915	XP_040172071.1	100	Ccdc56	Coiled-coil domain containing 56
Anoste|protein11335	XP_035893911.1	100	LOC118504034	trichohyalin-like
Anogam|LOC1280350	XP_061511721.1	100	MrgBP	MRG/MORF4L binding protein
Anogam|LOC1280332	XP_320176.3	100	LOC1280332	major facilitator superfamily domain-containing protein 8
Anofun|LOC125771800	XP_049298821.1	100	LOC125771800	uncharacterized LOC125771800
Anogam|LOC11175482	XP_061496825.1	100	LOC11175482	rhythmically expressed gene 2 protein
Anoara|LOC120906592	XP_040174312.1	100	LOC120906592	divalent-cation tolerance protein CutA
Anoara|LOC120905517	XP_040172299.1	100	LOC120905517	uncharacterized LOC120905517
Anoste|protein597	XP_035917917.1	100	LOC118515447	uncharacterized LOC118515447
Anogam|LOC1271628	XP_040173420.1	100	LOC120906072	XK-related protein 6
Anogam|LOC1271636	XP_061500842.1	100	LOC1271636	poly(ADP-ribose) glycohydrolase
Anoara|LOC120905489	XP_040172247.1	100	mamo	maternal gene required for meiosis
Anogam|LOC4576160	XP_001237263.3	100	LOC4576160	uncharacterized LOC4576160
Anogam|LOC1271666	XP_310524.4	100	LOC1271666	nucleolar and coiled-body phosphoprotein 1
Anogam|LOC133392192	XP_061507488.1	100	LOC133392192	GATA zinc finger domain-containing protein 1-like
Anogam|LOC4576158	XP_001237335.1	100	LOC4576158	uncharacterized LOC4576158
Anofun|LOC125761534	XP_049278707.1	100	Ir93a	Ionotropic receptor 93a
Anoste|protein375	XP_035895071.1	100	LOC118504557	uncharacterized LOC118504557
Anogam|LOC11175658	XP_040241193.2	100	Rubicon	run domain Beclin-1-interacting and cysteine-rich domain-containing protein rubicon
Anogam|LOC1271774	XP_040225117.1	100	LOC120950831	acetylcholinesterase
Anoara|LOC120905476	XP_040172206.1	100	dx	deltex E3 ubiquitin ligase
Anogam|LOC133393981	XP_061516637.1	100	LOC133393844	uncharacterized LOC133393844
Anoste|protein1540	XP_035907656.1	100	LOC118510212	glycerol-3-phosphate phosphatase-like
Anogam|LOC1272152	XP_311031.2	100	LOC1272152	RYamide receptor
Anoara|LOC120906610	XP_040174341.1	100	LOC120906610	uncharacterized LOC120906610
Anogam|LOC1272113	XP_040224266.2	100	LOC120950353	uncharacterized LOC120950353
Anofun|LOC125771746	XP_049298655.1	100	LOC125771746	zinc finger protein 43-like
Anofun|LOC125767788	XP_049290645.1	100	Fancm	FA complementation group M
Anogam|LOC5666834	XP_001687764.2	100	LOC5666834	uncharacterized LOC5666834
Anogam|LOC1272068	XP_310938.6	100	LOC1272068	zinc finger protein 845
Anogam|LOC11175622	XP_003437015.2	100	LOC11175622	uncharacterized LOC11175622
Anoara|LOC120906332	XP_040173848.1	100	LOC120906332	uncharacterized LOC120906332
Anoara|LOC120906688	XP_040174483.1	100	LOC120906688	uncharacterized LOC120906688
Anoste|protein555	XP_035897718.1	100	LOC118505686	rho guanine nucleotide exchange factor 10-like protein
Anoara|LOC120906630	XP_040174373.1	100	LOC120906630	uncharacterized LOC120906630
Anogam|LOC1271761	XP_310614.5	100	LOC1271761	BTB/POZ domain-containing protein KCTD9
Anogam|LOC4397779	XP_001230462.2	100	LOC4397779	uncharacterized LOC4397779
Anogam|LOC3289790	XP_061509035.1	100	LOC3289790	uncharacterized LOC3289790
Anogam|LOC1270417	XP_061496508.1	100	LOC1270417	UPF0729 protein AGAP000931
Anogam|LOC1270419	XP_061506124.1	100	Atg10	Autophagy-related 10
Anoste|protein58	XP_035919780.1	100	Osi23	DUF1676 domain-containing protein Osi23
Anoste|protein3952	XP_035910028.1	100	Bet5	blocked early in transport 5
Anoara|LOC120905825	XP_040172960.1	100	LOC120905825	uncharacterized LOC120905825
Anoste|protein156	XP_035891861.1	94.8	LOC118503082	syntaxin-4
Anogam|LOC1270533	XP_309239.4	100	Ldaf1	Lipid droplet assembly factor 1
Anogam|LOC3290419	XP_040224075.2	100	LOC120950251	uncharacterized LOC120950251
Anogam|LOC133392095	XP_061506476.1	100	LOC133392095	uncharacterized LOC133392095
Anoste|protein18564	XP_035890617.1	100	LOC118502493	zinc finger protein 624-like
Anogam|LOC133391967	XP_061505254.1	100	LOC133391967	uncharacterized LOC133391967
Anoara|LOC120894885	XP_040153675.1	100	LOC120894885	uncharacterized LOC120894885
Anogam|LOC1281818	XP_040222431.1	100	Ufm1	Ubiquitin-fold modifier 1
Anoste|protein15371	XP_035899581.1	100	HHEX	Hematopoietically expressed homeobox
Anoara|LOC120895748	XP_040155271.1	100	LOC120895748	angiopoietin-2-like
Anogam|LOC4577320	XP_061503085.1	100	LOC4577320	uncharacterized LOC4577320
Anogam|LOC1281330	XP_040224823.1	100	LOC120950664	methionine synthase reductase
Anofun|LOC125765620	XP_049286911.1	100	Pak3	p21 (RAC1) activated kinase 3
Anogam|LOC1281262	XP_040156993.1	100	LOC120896712	endochitinase-like
Anoste|protein15537	XP_050070491.1	90.7	LOC126558510	uncharacterized LOC126558510
Anogam|LOC4576905	XP_001238414.4	100	LOC4576905	major facilitator superfamily domain-containing protein 6
Anoara|LOC120896841	XP_040157259.1	100	LOC120896841	uncharacterized LOC120896841
Anogam|LOC5667640	XP_040225116.2	100	LOC120950834	uncharacterized LOC120950834
Anogam|LOC4577423	XP_061497320.1	100	LOC4577423	box A-binding factor
Anogam|LOC133391086	XP_061497343.1	100	LOC133391086	uncharacterized LOC133391086
Anogam|LOC1273228	XP_061506488.1	100	LOC1273228	scavenger receptor class B member 1
Anogam|LOC1273263	XP_040219777.1	100	LOC120947959	zinc finger protein 436-like
Anogam|LOC133392277	XP_040225308.2	100	LOC120950949	uncharacterized LOC120950949
Anoste|protein17938	XP_040151598.1	100	LOC120893652	uncharacterized LOC120893652
Anoste|protein17886	XP_035892481.1	100	LOC118503387	uncharacterized LOC118503387
Anoste|protein17840	XP_035892477.1	100	LOC118503383	zinc metalloproteinase nas-14-like
Anogam|LOC1273458	XP_061497754.1	100	Nsun2	tRNA (cytosine(34)-C(5))-methyltransferase Nsun2
Anoara|LOC120896840	XP_040157258.1	100	Vhl	von Hippel-Lindau protein
Anoara|LOC120895206	XP_040154274.1	100	LOC120895206	uncharacterized LOC120895206
Anofun|LOC125764863	XP_049285448.1	100	LOC125764863	tetra-peptide repeat homeobox protein 1-like
Anoste|protein14331	XP_049287134.1	64.3	LOC125765739	cysteine-rich venom protein 1-like
Anogam|LOC5667517	XP_001688388.2	100	LOC5667517	trypsin inhibitor
Anogam|LOC11175636	XP_040227444.2	100	LOC120952273	general odorant-binding protein 69
Anoste|protein14078	XP_035900600.1	100	LOC118506913	cytochrome P450 4d2-like
Anogam|LOC11175884	XP_003436244.2	100	LOC11175884	uncharacterized LOC11175884
Anoara|LOC120895061	XP_040154000.1	100	Cap-H2	Chromosome associated protein H2
Anoara|LOC120895757	XP_040155290.1	100	LOC120895757	uncharacterized LOC120895757
Anoste|protein16069	XP_035894667.1	100	spn-E	tudor domain containing 9 protein spindle E
Anoara|LOC120894138	XP_040152470.1	100	LOC120894138	octopamine receptor beta-3R-like
Anogam|LOC1273057	XP_311998.3	100	LOC1273057	forkhead box C1-A
Anoara|LOC120895727	XP_040155232.1	100	LOC120895727	poly(U)-specific endoribonuclease homolog
Anogam|LOC1273035	XP_061507204.1	100	LOC1273035	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A
Anogam|LOC11175758	XP_003436350.2	100	LOC11175758	uncharacterized LOC11175758
Anoste|protein17231	XP_035890596.1	99.7	LOC118502471	odorant receptor 22c-like
Anogam|LOC1273771	XP_040150850.1	100	LOC120893185	L-dopachrome tautomerase yellow-f2-like
Anoara|LOC120893183	XP_040150849.1	100	LOC120893183	gustatory and odorant receptor 22-like
Anoara|LOC120893761	XP_040151782.1	100	LOC120893761	probable ATP-dependent RNA helicase DDX46
Anogam|LOC133391273	XP_061499876.1	100	LOC133391273	uncharacterized LOC133391273
Anofun|LOC125762229	XP_049280043.1	100	LOC125762229	atrial natriuretic peptide receptor 3
Anogam|LOC4577141	XP_061504187.1	100	Syn	synapsin
Anofun|LOC125775066	XP_049301493.1	100	LOC125775066	uncharacterized LOC125775066
Anogam|LOC1272772	XP_311682.6	100	PIG-Q	phosphatidylinositol glycan anchor biosynthesis class Q
Anoste|protein15760	XP_035900300.1	100	RpS28b	Ribosomal protein S28b
Anoste|protein15796	XP_035900377.1	100	LOC118506813	modifier of mdg4-like
Anoara|LOC120908352	XP_040175202.1	100	Alg9	alpha-1,2-mannosyltransferase Alg9
Anoste|protein14233	XP_035900950.1	100	LOC118507074	uncharacterized LOC118507074
Anogam|LOC5667594	XP_061502419.1	100	LOC5667594	HIRA-interacting protein 3
Anogam|LOC1278795	XP_061497222.1	100	LOC1278795	serine-rich adhesin for platelets
Anogam|LOC1278796	XP_318428.6	100	LOC1278796	serine protease 33
Anofun|LOC125762481	XP_049280585.1	100	LOC125762481	uncharacterized LOC125762481
Anogam|LOC133391343	XP_061500956.1	100	LOC133391343	uncharacterized LOC133391343
Anoste|protein14004	XP_035900660.1	100	LOC118506949	zinc finger CCHC-type and RNA-binding motif-containing protein 1-like
Anoste|protein15044	XP_040174985.1	85.1	LOC120907176	uncharacterized LOC120907176
Anoste|protein15063	XP_035891613.1	100	LOC118502957	protein C12orf4 homolog
Anogam|LOC4576994	XP_040221201.1	100	LOC120948667	serine palmitoyltransferase small subunit A
Anoara|LOC120893243	XP_040150949.1	100	rols	zinc-RING finger and ankyrin repeat domain-containing protein rolling pebbles
Anoste|protein14382	XP_035903953.1	100	LOC118508356	zinc finger protein 329-like
Anoara|LOC120898795	XP_040161074.1	100	LOC120898795	uncharacterized LOC120898795
Anoste|protein13495	XP_035902983.1	100	LOC118507878	uncharacterized LOC118507878
Anofun|LOC125774624	XP_049300683.1	100	LOC125774624	mucin-2-like
Anofun|LOC125762561	XP_049280728.1	100	CCHa1	neuropeptide CCHamide 1
Anoste|protein6265	XP_035907396.1	100	LOC118510089	cuticle protein 76-like
Anoste|protein6245	XP_035906859.1	100	LOC118509812	serine protease Hayan-like
Anogam|LOC133392274	XP_061508568.1	100	LOC133392274	uncharacterized LOC133392274
Anofun|LOC125768722	XP_053663506.1	63.6	LOC128712642	CLIP domain-containing serine protease C9-like
Anoste|protein6183	XP_050075962.1	92.6	LOC126563370	vacuolar ATPase assembly integral membrane protein VMA21 homolog
Anoste|protein6175	XP_035912653.1	100	LOC118512388	uncharacterized LOC118512388
Anofun|LOC125770511	XP_049296168.1	100	LOC125770511	uncharacterized LOC125770511
Anogam|LOC1278414	XP_317999.5	100	LOC1278414	protein A16
Anoara|LOC120898003	XP_040159206.1	100	LOC120898003	uncharacterized LOC120898003
Anofun|LOC125770978	XP_049297092.1	100	LOC125770978	protein trapped in endoderm-1-like
Anofun|LOC125770973	XP_049297066.1	100	LOC125770973	odorant receptor 82a-like
Anoara|LOC120897234	XP_040157864.1	100	Reg-2	Rhythmically expressed gene 2
Anofun|LOC125770933	XP_049296981.1	100	stl	ADAMTS metallopeptidase stall
Anoste|protein5725	XP_035911270.1	99.1	LOC118511834	uncharacterized LOC118511834
Anogam|LOC1275814	XP_315092.3	100	LOC1275814	uncharacterized LOC1275814
Anogam|LOC133391682	XP_061503335.1	100	LOC133391682	uncharacterized LOC133391682
Anoste|protein5625	XP_035906779.1	100	LOC118509756	uncharacterized LOC118509756
Anogam|LOC1274748	XP_313940.5	100	LOC1274748	serine protease SP24D-like
Anofun|LOC125768889	XP_049293146.1	100	LOC125768889	uncharacterized LOC125768889
Anogam|LOC1274755	XP_313947.5	100	LOC1274755	basement membrane-specific heparan sulfate proteoglycan core protein
Anogam|LOC1274848	XP_061501533.1	100	Dg	Dystroglycan
Anoste|protein4963	XP_035910675.1	100	LOC118511553	UDP-glycosyltransferase UGT5-like
Anoste|protein5024	XP_053662476.1	90.9	Sugb	Sugar baby transporter
Anoste|protein5854	XP_035911453.1	100	LOC118511922	zinc finger protein 366-like
Anogam|LOC1276057	XP_061497530.1	100	qsm	Zona pelucida superfamily protein qsm
Anoara|LOC120895569	XP_040154999.1	100	LOC120895569	mediator of DNA damage checkpoint protein 1-like
Anogam|LOC3289964	XP_556059.4	100	LOC3289964	uncharacterized LOC3289964
Anogam|LOC1276256	XP_040223759.1	100	LOC120950079	zinc finger protein 865-like
Anoste|protein4298	XP_035913784.1	100	LOC118512838	hemiasterlin resistant protein 1-like
Anogam|LOC1276305	XP_315630.3	100	LOC1276305	uncharacterized LOC1276305
Anogam|LOC3290035	XP_061499492.1	100	LOC3290035	protein tramtrack
Anoara|LOC120895177	XP_040154221.1	100	LOC120895177	protein bric-a-brac 1-like
Anoara|LOC120908850	XP_040176231.1	100	LOC120908850	uncharacterized LOC120908850
Anoste|protein3346	XP_035916773.1	100	LOC118514191	fibrinogen-like protein 1
Anoste|protein3347	XP_035916765.1	100	LOC118514186	TLR4 interactor with leucine rich repeats-like
Anoste|protein3414	XP_050075677.1	96.2	mRpS34	mitochondrial ribosomal protein S34
Anofun|LOC125770121	XP_049295388.1	100	LOC125770121	microfibril-associated glycoprotein 4-like
